,id,tdate,tname,ttext,ttype,trep,trtv,tfav,tstcount,tfol,tfrien,listcount,tokenized,rates,features
978,408917640133226496,1386328537,Barnusha,"да,3 вечер)
сериал надо какой-нибудь найти и смотреть)",1,0,0,0,999,27,27,0,"['3', 'вечер', 'сериал', 'нибыть', 'найти', 'смотреть']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
979,408917713298284545,1386328554,Kysochek1D,"Уже затра пришла  2-ая часть)
С ней ещё пара шмоток,а также браслетик,наклеечки,большой календарик и журнальчик с постерами 1D!!!)))",1,0,0,0,181,19,36,0,"['затра', 'прийти', '2', 'ая', 'часть', 'ещё', 'пара', 'шмотки', 'также', 'браслетик', 'наклеечка', 'большой', 'календарик', 'журнальчик', 'постер', '1d']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
980,408917713613250560,1386328554,PolliNovichkova,RT @ApelsiNCho: @PolliNovichkova привет))) спасиииибооо),1,0,1,0,1575,103,100,0,"['rt', 'apelsincho', 'pollinovichkova', 'привет', 'спасиииибооо']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
981,408917713911046144,1386328554,YulyaAmeli,Вот так вот!))) позабавило))) #dance #9zalov http://t.co/JRcN4OK5PT,1,0,0,0,135,9,74,0,"['позабавить', 'dance', '9zalov', 'http', 't', 'co', 'jrcn4ok5pt']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
982,408917714267545600,1386328555,nanana469,"RT @uporoty_cloud: @nanana469 ОТКРОЮ СИКРИТ, ТЫ ВСИГДА ПОЛЕЗНОЕ ДЕЛАЕШЬ:D",1,0,1,0,4326,315,245,1,"['rt', 'uporoty_cloud', 'nanana469', 'откроить', 'сикрит', 'всигда', 'полезный', 'делать', 'd']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
983,408917714447515648,1386328555,maria_vavilova,"Смотреть сериалы целый день. Могу, умею, практикую. :DDDD",1,0,0,0,133,19,30,2,"['смотреть', 'сериал', 'целый', 'день', 'мочь', 'уметь', 'практиковать', 'dddd']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
984,408917715035123713,1386328555,Slivnikov,Смотрю на него и рука не поднимается согнать со стола. ) #котэ #персик #питомец #NationalCatDay #котики #кот #моська http://t.co/3jsKZNiEmd,1,0,0,0,893,40,27,0,"['смотреть', 'рука', 'подниматься', 'согнать', 'стол', 'котэ', 'персик', 'питомец', 'nationalcatday', 'котик', 'кот', 'моська', 'http', 't', 'co', '3jskzniemd']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
985,408917715282182145,1386328555,tiredfennel,"и учительница еще смотрит на нас, улыбается загадочно :-----)))) ссска",1,0,0,0,21830,205,82,1,"['учительница', 'ещё', 'смотреть', 'улыбаться', 'загадочно', 'ссска']","['0,333333333333333']","[0.333333333333333, 0.333333333333333, 0.333333333333333, 0.333333333333333, 1, 0]"
986,408917715303542784,1386328555,M_Gumbatov,"@SStasechka потом еще кто-нибудь полюбит)) енота не полюбить, хуйлом быть #рифмачебач",1,0,0,0,1883,39,28,0,"['sstasechka', 'ещё', 'нибыть', 'полюбить', 'енот', 'полюбить', 'хуйлом', 'рифмачебач']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
987,408917715450355712,1386328555,minobrao,Команда #КВН школы Гейдара Алиева г.#Астрахань - веселые ребята! Зал полон оваций!) http://t.co/mGnZHLUd1d,1,0,0,0,935,524,242,6,"['команда', 'квн', 'школа', 'гейдар', 'алиев', 'г', 'астрахань', 'весёлый', 'ребята', 'зал', 'полный', 'овация', 'http', 't', 'co', 'mgnzhlud1d']","['0', '0', '0', '0', '0,166666666666667', '0,222222222222222']","[0.06481481481481483, 0.222222222222222, 0.0, 0.38888888888888895, 2, 0]"
988,408917716087877632,1386328555,Kolodkina_,Слава богу...) 2 мучительные недели в поисках сумки кончились)) Я ЕЁ КУПИЛАААА)))),1,0,0,0,1715,56,60,2,"['слава', 'бог', '2', 'мучительный', 'неделя', 'поиск', 'сумка', 'кончиться', 'её', 'купилаааа']","['-1,66666666666667', '0']","[-0.833333333333335, 0.0, -1.66666666666667, -1.66666666666667, 0, 1]"
989,408917716104658944,1386328555,ZaxarBorisych,@culture_crab прекрасный пример - он не достаёт лапками! :-),1,0,0,0,49298,23160,1884,398,"['culture_crab', 'прекрасный', 'пример', 'доставать', 'лапка']","['0,333333333333333']","[0.333333333333333, 0.333333333333333, 0.333333333333333, 0.333333333333333, 1, 0]"
990,408917716490153984,1386328555,KiddyBoom_ua,Так вот ты какое...ЧУДО В ПЕРЬЯХ!!! :-D http://t.co/3YfgNdxtO1,1,0,0,0,429,5539,141,0,"['чудо', 'перо', 'd', 'http', 't', 'co', '3yfgndxto1']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
991,408917751017652224,1386328563,Krysanovaposya,@DaryaDariaDarya эээх...красивые... зато мне сегодня сладко),1,0,0,0,649,51,15,0,"['daryadariadarya', 'эээхо', 'красивый', 'зато', 'сегодня', 'сладко']","['1,44444444444444']","[1.44444444444444, 1.44444444444444, 1.44444444444444, 1.44444444444444, 1, 0]"
992,408917751315857408,1386328563,olkamalinova95,"Шли всех нахуй ты прекрасна) — Хах, ок, спасибо))) http://t.co/yfwat2cjq1",1,0,0,0,6526,53,38,0,"['идти', 'весь', 'нахуй', 'прекрасный', 'хах', 'около', 'спасибо', 'http', 't', 'co', 'yfwat2cjq1']","['-2', '1,22222222222222']","[-0.38888888888888995, 1.22222222222222, -2.0, -0.7777777777777799, 1, 1]"
993,408917753362280449,1386328564,Bazenochka,#СоколовскийЯХочуТебя пригласить на пикник)) http://t.co/d7ES3OmDHB,1,0,0,0,2107,108,85,0,"['соколовскийяхочутести', 'пригласить', 'пикник', 'http', 't', 'co', 'd7es3omdhb']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
994,408917799021842433,1386328575,ForeverEffy,Что продлевает жизнь? — Смех:D Кто же ещё http://t.co/LzkvnplEAP,1,0,0,0,589,256,1953,1,"['продлевать', 'жизнь', 'смех', 'd', 'ещё', 'http', 't', 'co', 'lzkvnpleap']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
995,408917800942837760,1386328575,LisaSimakova,"@Denis_Shvedak Рискни) В рамку не эту тогда) И да, я готовлю блинчики:D",1,0,0,0,4402,105,88,1,"['denis_shvedak', 'рискнуть', 'рамка', 'готовить', 'блинчик', 'd']","['0,25', '0,333333333333333', '-0,333333333333333']","[0.08333333333333336, 0.333333333333333, -0.333333333333333, 0.25000000000000006, 2, 1]"
996,408917801995616256,1386328575,InFar_dreamers,@Lei_Ri Спасибо) считаю найти свое место очень важно.,1,0,0,0,6325,152,173,7,"['lei_ri', 'спасибо', 'считать', 'найти', 'свой', 'место', 'очень', 'важно']","['1,22222222222222', '0']","[0.61111111111111, 1.22222222222222, 0.0, 1.22222222222222, 1, 0]"
997,408917802826080257,1386328576,_Mila_Brown_,"уаааа)))))) сейчас около меня прошел паренек с чисто женской походкой))) я прям даже не знаю как это описать,но черт...я ржу :D",1,0,0,0,6702,740,98,20,"['уаааа', 'около', 'пройти', 'паренёк', 'чисто', 'женский', 'походка', 'прям', 'знать', 'это', 'описать', 'черта', 'ржа', 'd']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
998,408917802976702464,1386328576,xak5151,За монгол коментийн 2 оо vзэж жаахан хэрэгт дурлая :-))))),1,0,0,0,5562,8194,7682,9,"['монгол', 'коментийна', '2', 'оо', 'vзэж', 'жаахан', 'хэрэгт', 'дурлай']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
999,408917803203571712,1386328576,AnuTochkaSavina,"""@AdelKhalilova: @Nastasseya @AnuTochkaSavina как же Анютка любит поезда :))) осторожнее с ирисками",1,0,0,0,368,64,51,0,"['adelkhalilova', 'nastasseya', 'anutochkasavina', 'анютка', 'любить', 'поезд', 'осторожный', 'ириска']","['0,333333333333333']","[0.333333333333333, 0.333333333333333, 0.333333333333333, 0.333333333333333, 1, 0]"
0,408906762813579264,1386325944,dugarchikbellko,"на работе был полный пиддес :| и так каждое закрытие месяца, я же свихнусь так D:",-1,0,0,0,8064,111,94,2,"['работа', 'полный', 'пиддес', 'каждый', 'закрытие', 'месяц', 'свихнуться', 'd']","['0,166666666666667', '0,222222222222222', '0']","[0.12962962962962965, 0.222222222222222, 0.0, 0.38888888888888895, 2, 0]"
1,408906818262687744,1386325957,nugemycejela,"Коллеги сидят рубятся в Urban terror, а я из-за долбанной винды не могу :(",-1,0,0,0,26,42,39,0,"['коллега', 'сидеть', 'рубиться', 'urban', 'terror', 'долбать', 'винд', 'мочь']","['-0,2']","[-0.2, -0.2, -0.2, -0.2, 0, 1]"
2,408906858515398656,1386325966,4post21,@elina_4post как говорят обещаного три года ждут...((,-1,0,0,0,718,49,249,0,"['elina_4post', 'говорить', 'обещаной', 'год', 'ждать']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
3,408906914437685248,1386325980,Poliwake,"Желаю хорошего полёта и удачной посадки,я буду очень сильно скучать( http://t.co/jCLNzVNv3S",-1,0,0,0,10628,207,200,0,"['желать', 'хороший', 'полёт', 'удачный', 'посадка', 'очень', 'сильно', 'скучать', 'http', 't', 'co', 'jclnzvnv3s']","['1', '1,22222222222222', '0']","[0.74074074074074, 1.22222222222222, 0.0, 2.22222222222222, 2, 0]"
4,408906914723295232,1386325980,capyvixowe,"Обновил за каким-то лешим surf, теперь не работает простоплеер :(",-1,0,0,0,35,17,34,0,"['обновить', 'леший', 'surf', 'работать', 'простоплеер']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
5,408906915704737792,1386325980,nunejibaduq,"Котёнка вчера носик разбила, плакала и расстраивалась :(",-1,0,0,0,222,62,62,0,"['котёнок', 'вчера', 'носик', 'разбить', 'плакать', 'расстраиваться']","['-1,25']","[-1.25, -1.25, -1.25, -1.25, 0, 1]"
6,408906973623504896,1386325994,Donna_132,"@juliamayko @O_nika55 @and_Possum Зашли, а то он опять затихарился, я прямо физически страдаю, когда он долго молчит!(((",-1,0,0,0,8311,36,68,0,"['juliamayko', 'o_nika55', 'and_possum', 'заслать', 'затихариться', 'прямо', 'физически', 'страдать', 'долго', 'молчать']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
7,408907184160776192,1386326044,Darynka_,а вообще я не болею -  я не выздоравливаю :(,-1,0,0,0,7,43,33,1,"['вообще', 'болеть', 'выздоравливать']","['1,14285714285714']","[1.14285714285714, 1.14285714285714, 1.14285714285714, 1.14285714285714, 1, 0]"
8,408907406652231680,1386326097,mejagurijope,я микрофраза :( учимся срать кирпичами в режиме &amp;quot;нон-стоп&amp;quot; @niwoqisipapy,-1,0,0,0,8,5,3,0,"['микрофраза', 'учиться', 'срать', 'кирпич', 'режим', 'amp', 'quot', 'нона', 'стоп', 'amp', 'quot', 'niwoqisipapy']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
9,408907447303413760,1386326107,Ira_frank,"я хочу с тобой помириться , но сука я гордая и никогда этого не сделаю! (((",-1,0,0,0,5475,244,95,1,"['хотеть', 'помириться', 'сука', 'гордый', 'это', 'сделать']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
10,408907490869272578,1386326117,MISS_SUAREZ_A3,@DNO_OKEANA_A3A3 @MOE_MOPE_A3A3 тебя ебет какие у меня фотки.я про твои молчу.и вообще ты хоть знаешь как ТП то выглядят...,-1,0,0,0,15,9,39,0,"['dno_okeana_a3a3', 'moe_mope_a3a3', 'ебета', 'фотка', 'твой', 'молчать', 'вообще', 'знать', 'тп', 'выглядеть']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
11,408907543818153984,1386326130,Yana1966yanaRu,Блин начали сниться сны( Не когда почти не снились ! А теперь можно сказать каждый день такое ! Мне это не нравиться ((((((((((,-1,0,0,0,16,2,14,0,"['блин', 'начать', 'сниться', 'сон', 'сниться', 'сказать', 'каждый', 'день', 'это', 'нравиться']",['1'],"[1.0, 1.0, 1.0, 1.0, 1, 0]"
12,408907543889854465,1386326130,orangKoks,"@realVold На твоем месте, я бы сначала телек купил бы(",-1,0,0,0,42,9,46,0,"['realvold', 'твой', 'место', 'сначала', 'телек', 'купить']","['-0,2']","[-0.2, -0.2, -0.2, -0.2, 0, 1]"
13,408907545122996225,1386326130,DMastattt,@faraonbgr111 плохо боишься значит(( ты где? В мск бгр?,-1,0,0,0,1883,64,60,0,"['faraonbgr111', 'плохо', 'бояться', 'значит', 'мск', 'бгр']","['-1,33333333333333']","[-1.33333333333333, -1.33333333333333, -1.33333333333333, -1.33333333333333, 0, 1]"
14,408907643198377984,1386326153,Michella_Bona,"А я хотела... электромобиль =(
http://t.co/vgs9JeUPHz",-1,0,0,0,7483,218,45,4,"['хотеть', 'электромобиль', 'http', 't', 'co', 'vgs9jeuphz']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
15,408907777776824320,1386326186,ermokina,Скоро увижу твои зеленые глаза в последний раз(((,-1,0,0,0,349,6,12,0,"['скоро', 'увидеть', 'твой', 'зелёный', 'глаз', 'последний']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
16,408907779378659328,1386326186,SerUnim,"Вот это да, докатился,по-оранжевел патриот! Чо деется? :(( RT @SapelSV: #Бабки объединят #КПРФ и Навального? http://t.co/kyJk4A79kv",-1,0,0,0,51622,1221,776,88,"['это', 'докатиться', 'оранжевело', 'патриот', 'деяться', 'rt', 'sapelsv', 'бабка', 'объединить', 'кпрф', 'навальный', 'http', 't', 'co', 'kyjk4a79kv']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
17,408907829701931008,1386326198,Piro32,Ну уже 12:25 ночииии:(((( а я ничего не сделалаллалалалалалалвцмдэмппдпктцдкиицкп,-1,0,0,0,189,22,73,0,"['12', '25', 'ночииия', 'сделалаллалалалалалалвцмдэмппдпктцдкиицкп']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
18,408907937500127232,1386326224,MGilyano,"@190299der я очень рада,но ты им разобьешь сердца:(
Мне их  жалко епт
мне оч жалко Влада
А всех остальных нет
",-1,0,0,0,1340,235,465,1,"['190299der', 'очень', 'рада', 'разбить', 'сердце', 'жалко', 'епт', 'оч', 'жалко', 'влад', 'весь', 'остальной']","['-0,333333333333333']","[-0.333333333333333, -0.333333333333333, -0.333333333333333, -0.333333333333333, 0, 1]"
19,408908077396938752,1386326257,bunutymoruf,"Сегодня какой-то нехороший день у меня :-( Телефон наушники не опознает, у блога как-то умудрился шаблон сломать, да еще",-1,0,0,0,46,33,33,0,"['сегодня', 'нехороший', 'день', 'телефон', 'наушник', 'опознать', 'блог', 'умудриться', 'шаблон', 'сломать', 'ещё']",['-1'],"[-1.0, -1.0, -1.0, -1.0, 0, 1]"
20,408908283697573888,1386326306,Gozelkin,"думаю,на моем веку почта россии не поднимется со дна (((",-1,0,0,0,460,18,26,0,"['думать', 'век', 'почта', 'россия', 'подняться', 'дно']","['0', '0']","[0.0, 0.0, 0.0, 0.0, 0, 0]"
21,408908338987290624,1386326319,qiqedivarp,Мне одному   напоминает дом-2? Путин делает реалити-шоу? O_o,-1,0,0,0,29,19,15,0,"['напоминать', 'дом', '2', 'путин', 'делать', 'реалить', 'шоу', 'o_o']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
22,408908341537026048,1386326320,tu_u_ut,ебааааа сейчас модуль будет по региональной экономике ((,-1,0,0,0,14664,86,21,1,"['ебааааа', 'модуль', 'региональный', 'экономика']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
23,408908380460175362,1386326329,GDV_15,@kordalona_mars оооууу ты меня анфолловил чувак((,-1,0,0,0,12212,1181,845,9,"['kordalona_mars', 'оооууа', 'анфолловить', 'чувак']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
24,408908381941141504,1386326330,_JustcooLBoY_,вот так я встречаю зиму:(( http://t.co/FjivXAGcR9,-1,0,0,0,323,52,84,0,"['встречать', 'зима', 'http', 't', 'co', 'fjivxagcr9']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
25,408908448882262016,1386326346,kaispenis,"@Kyo_oppa ну вот, туда медведь прикреплялся.",-1,0,0,0,9274,106,51,2,"['kyo_oppa', 'туда', 'медведь', 'прикрепляться']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
26,408908492234588160,1386326356,ferinimosp,чорт... хотела сходить в кино...  придется любоваться фильмом в уг качестве на компе(,-1,0,0,0,39,30,30,0,"['чорт', 'хотеть', 'сходить', 'кино', 'прийтись', 'любоваться', 'фильм', 'уг', 'качество', 'комп']","['0', '1,33333333333333', '-0,2']","[0.37777777777777666, 1.33333333333333, -0.2, 1.13333333333333, 1, 1]"
27,408908535456870400,1386326366,elis_aleksandra,RT @arinaaaaonskul: Так плохо я себя не чувствовала давно :( ,-1,0,2,0,433,15,14,0,"['rt', 'arinaaaaonskul', 'плохо', 'чувствовать', 'давно']","['-1,33333333333333', '0']","[-0.666666666666665, 0.0, -1.33333333333333, -1.33333333333333, 0, 1]"
28,408908536903905280,1386326367,riwanaxibiqa,"Как понизить температуру ноута? Снаружи +30, так что он постоянно раскалённый :(",-1,0,0,0,326,59,70,0,"['понизить', 'температура', 'ноут', 'снаружи', '30', 'постоянно', 'раскалить']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
29,408908688821211137,1386326403,K_Rei_Chan,@Anastasia_pain думаешь упаду со стула? :(,-1,0,0,0,2578,15,11,0,"['anastasia_pain', 'думать', 'упад', 'стул']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
30,408908823437770752,1386326435,Pol_Alenki,"@Deniska_perm да нет, но условия будут более спартанские :(",-1,0,0,0,1002,203,157,0,"['deniska_perm', 'условие', 'спартанский']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
31,408909151872778240,1386326513,LizaMakhonina,"Хотела маме сделать сюрприз, как всегда все навернулось(",-1,0,0,0,105,30,57,0,"['хотеть', 'мама', 'сделать', 'сюрприз', 'всё', 'навернуться']","['0', '0']","[0.0, 0.0, 0.0, 0.0, 0, 0]"
32,408909240213200896,1386326534,_m_a_v_l_y_u_d_,я блин сутками его жду а он с друзьями общаться! с которыми ежедневно видится! :(,-1,0,0,0,9118,1257,995,6,"['блин', 'сутки', 'ждать', 'друг', 'общаться', 'который', 'ежедневно', 'видеться']","['0', '0', '0,333333333333333', '0']","[0.08333333333333325, 0.333333333333333, 0.0, 0.333333333333333, 1, 0]"
33,408909240796184576,1386326534,ivashkob93,"@Annya_Nik @YankaMurygina Так и думал:( 
Не судьба походу попасть к мастерам",-1,0,0,0,947,81,69,0,"['annya_nik', 'yankamurygina', 'думать', 'судьба', 'поход', 'попасть', 'мастер']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
34,408909295817080832,1386326547,marybez27,RT @davidmsk: У берегов Коста-Рики водятся 1600 видов рыб. А на берег выходят черепахи весом до 500 кг. Но я не видел :( http://t.co/9ixMBH…,-1,0,18,0,2130,47,42,1,"['rt', 'davidmsk', 'берег', 'коста', 'рик', 'водиться', '1600', 'вид', 'рыба', 'берег', 'выходить', 'черепаха', 'вес', '500', 'кг', 'видеть', 'http', 't', 'co', '9ixmbh']","['0', '-0,333333333333333']","[-0.1666666666666665, 0.0, -0.333333333333333, -0.333333333333333, 0, 1]"
35,408909296554868736,1386326548,maybe_reg49_27,"""@lisi_Ca: @maybe_reg49_27 @One_ENCLAVE @LyudaLa самая смешная из лисичек - тибетская. Это не фотошоп http://t.co/kDDYZartwl"" о_О",-1,0,0,0,1095,152,113,5,"['lisi_ca', 'maybe_reg49_27', 'one_enclave', 'lyudala', 'самый', 'смешной', 'лисичка', 'тибетский', 'это', 'фотошоп', 'http', 't', 'co', 'kddyzartwl', 'о_о']","['0,333333333333333', '0,666666666666667']","[0.5, 0.666666666666667, 0.333333333333333, 1.0, 2, 0]"
36,408909497000665088,1386326595,sblrkina,Потеряла креапления от борда. Как так! Я же их не снимала(,-1,0,0,0,5416,497,148,14,"['потерять', 'креапление', 'борд', 'снимать']","['-0,666666666666667']","[-0.666666666666667, -0.666666666666667, -0.666666666666667, -0.666666666666667, 0, 1]"
37,408909553695469569,1386326609,jaghbdtn,RT @Ksenyamalischev: Устала от семинара;(,-1,0,1,0,2912,29,21,0,"['rt', 'ksenyamalischev', 'устать', 'семинар']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
38,408909599312715776,1386326620,Ms_Waltherson,"Опять простыла....!!!;(Все гуляют,катают,тусуют,а я!;(((Что за невезение!!!",-1,0,0,0,97,13,12,0,"['простыть', 'всё', 'гулять', 'катать', 'тусовать', 'невезение']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
39,408909766678044672,1386326660,Brian_Clough91,"@1libertad первые деньги пойдут на красные мокасины, потом на ремень гермес, потом на приору, а потом уже можно умереть :-/",-1,0,0,0,40431,324,75,6,"['1libertad', 'первый', 'деньга', 'пойти', 'красный', 'мокасин', 'ремень', 'гермес', 'приор', 'умереть']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
40,408909804296351745,1386326669,esken_h,@volkova_v Мясорубка пожирает деньги налогоплательщиков... (((,-1,0,0,0,126808,581,86,10,"['volkova_v', 'мясорубка', 'пожирать', 'деньга', 'налогоплательщик']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
41,408909915726430208,1386326695,Alpha_Aql,"@_rakka_ @brovo4ka а я не переношу соционику. это самый адовый бред, что я видел. и все как один помешались((",-1,0,0,0,22165,59,52,0,"['_rakka_', 'brovo4ka', 'переносить', 'соционик', 'это', 'самый', 'адовый', 'бред', 'видеть', 'всё', 'помешаться']","['0,333333333333333']","[0.333333333333333, 0.333333333333333, 0.333333333333333, 0.333333333333333, 1, 0]"
42,408909916184014848,1386326695,Alina592007,"Пора делать уроки, учить Лермонтова ;( http://t.co/CShrNmfFCL",-1,0,0,0,831,52,37,2,"['пора', 'делать', 'урок', 'учить', 'лермонтов', 'http', 't', 'co', 'cshrnmffcl']","['-0,333333333333333']","[-0.333333333333333, -0.333333333333333, -0.333333333333333, -0.333333333333333, 0, 1]"
43,408910003098370048,1386326716,lisameli,"@Romashka_Vera блин, он наверно уже не действителен уже( сама хочу там заказ сделать, а скидки нет(",-1,0,0,0,5300,134,134,4,"['romashka_vera', 'блин', 'наверно', 'действительный', 'хотеть', 'заказ', 'сделать', 'скидка']","['0', '0', '0']","[0.0, 0.0, 0.0, 0.0, 0, 0]"
44,408910075903082496,1386326733,SailentTamila,"Я так хотела побыстрее попробывать сырный суп,что обожгла весь язык,и вообще ни чего не чувствую(",-1,0,0,0,218,7,6,0,"['хотеть', 'быстрый', 'попробывать', 'сырный', 'суп', 'обжечь', 'весь', 'язык', 'вообще', 'чувствовать']","['0', '0,666666666666667', '-0,333333333333333', '0']","[0.0833333333333335, 0.666666666666667, -0.333333333333333, 0.333333333333334, 1, 1]"
45,408910243582971904,1386326773,munafukabex,Внезапно настало лето? Дома из обоих кранов течёт холодная вода. :-/,-1,0,0,0,28,25,20,0,"['внезапно', 'настать', 'лето', 'дом', 'оба', 'крановый', 'течь', 'холодный', 'вода']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
46,408910291855220736,1386326785,PKoshelenko,@natahin_ кто из СМИ первее - на того и ссылка в поисковике :(,-1,0,0,0,25526,668,506,8,"['natahin_', 'сми', 'первый', 'ссылка', 'поисковик']","['0', '0']","[0.0, 0.0, 0.0, 0.0, 0, 0]"
47,408910343671275521,1386326797,NoKatrin,"@the_anechnaya @babooshkina блин, а мне халвы захотелось(",-1,0,0,0,4769,308,261,10,"['the_anechnaya', 'babooshkina', 'блин', 'халва', 'захотеться']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
48,408910380820201472,1386326806,_N_Z_L_H_L_,"@only_069 ДА 
ВОСПАЛЕНИЕ ЛЕГКИХ
Я ПОЧТИ 2 НЕДЕЛИ В БОЛЬНИЦЕ ЛЕЖАЛА ( И В ТВИ ТОЖ НИ ЗАХОДИЛА",-1,0,0,0,22938,1943,1402,19,"['only_069', 'воспаление', 'лёгкий', '2', 'неделя', 'больница', 'лежать', 'тви', 'тож', 'заходить']","['-0,888888888888889', '0']","[-0.4444444444444445, 0.0, -0.888888888888889, -0.888888888888889, 0, 1]"
49,408910468204732416,1386326827,lina13981,"Каждое его смс,как доза.
Что вообще со мной происходить?; (",-1,0,0,0,1092,18,14,0,"['каждый', 'смс', 'доза', 'вообще', 'происходить']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
50,408910468707663872,1386326827,bol0891,ну ужели выхадныеееееееееееееееееееее правда пролетят будто их и не было вообще (((((((((((((((,-1,0,0,0,190,2,13,0,"['ужели', 'выхадныеееееееееееееееееееий', 'правда', 'пролететь', 'вообще']","['0,333333333333333']","[0.333333333333333, 0.333333333333333, 0.333333333333333, 0.333333333333333, 1, 0]"
51,408910689647218688,1386326880,kantamasir,Задолбали дико резкие перепады настроения &gt;:(,-1,0,0,0,35,10,19,0,"['задолбать', 'дико', 'резкий', 'перепад', 'настроение', 'gt']","['-0,2', '0']","[-0.1, 0.0, -0.2, -0.2, 0, 1]"
52,408910903812587520,1386326931,Karina_SM,RT @NastyaBulaeva: Угадайте чья школа учится сегодня? Причем единственная в области:(,-1,0,2,0,927,44,64,0,"['rt', 'nastyabulaeva', 'угадать', 'чей', 'школа', 'учиться', 'сегодня', 'причём', 'единственный', 'область']","['0', '-0,111111111111111', '0']","[-0.037037037037037, 0.0, -0.111111111111111, -0.111111111111111, 0, 1]"
53,408910972946886656,1386326947,Asya759914,"Сегодня первый рабочий день.
Я настроена и готова ?
Конечно готова, в одеяле - хоть куда.
Заболела :(",-1,0,0,0,85,11,100,0,"['сегодня', 'первый', 'рабочий', 'день', 'настроить', 'готовый', 'готовый', 'одеяло', 'заболеть']","['0', '0,333333333333333', '0,333333333333333']","[0.222222222222222, 0.333333333333333, 0.0, 0.666666666666666, 2, 0]"
54,408911068569010176,1386326970,ViIvanov,"@siavol так и медстраховки ещё хорошей нет?! Как они там жили! Наверное, паспорта отобрали, взамен что-то дали и заставили трудиться :(",-1,0,0,0,5301,95,75,4,"['siavol', 'медстраховка', 'ещё', 'хороший', 'жить', 'наверное', 'паспорт', 'отобрать', 'взамен', 'дать', 'заставить', 'трудиться']","['1', '0', '0', '0', '0,4']","[0.27999999999999997, 1.0, 0.0, 1.4, 2, 0]"
55,408911186529619968,1386326998,Victory47912164,У на в шк создали группу в ВК и там все новости школы. Ито какойто злоебучий аноним. Не дает жизни ибо выдает все тайны o_O,-1,0,0,0,3410,538,502,0,"['шк', 'создать', 'группа', 'вк', 'всё', 'новость', 'школа', 'ито', 'какойтый', 'злоебучий', 'аноним', 'давать', 'жизнь', 'ибо', 'выдавать', 'всё', 'тайна', 'o_o']","['0', '0', '0', '-0,222222222222222']","[-0.0555555555555555, 0.0, -0.222222222222222, -0.222222222222222, 0, 1]"
56,408911189138501632,1386326999,baqusanu,с   убрали поиск персонажей что ли? паника-паника!!! а ведь как удобно было :(,-1,0,0,0,32,24,16,0,"['убрать', 'поиск', 'персонаж', 'паника', 'паника', 'удобно']","['0', '0,111111111111111', '-1,2', '-1,2', '0,666666666666667']","[-0.32444444444444437, 0.666666666666667, -1.2, -1.6222222222222218, 2, 2]"
57,408911189897641984,1386326999,ollivercom,"все в скайп идут, а я стесняюсь
блянуок(((",-1,0,0,0,16333,249,85,2,"['всё', 'скайп', 'идти', 'стесняться', 'блянуок']","['-0,333333333333333']","[-0.333333333333333, -0.333333333333333, -0.333333333333333, -0.333333333333333, 0, 1]"
